checkingAccountStatus	durationMonths	creditHistory	purpose	creditAmount	savingsAccount	employmentSince	installmentRatePercent	personalStatusSex	otherDebtors	residenceSince	property	ageYears	otherInstallments	housing	existingCreditsThisBank	job	dependentsCount	telephone	foreignWorker	targetClass	creditHistory_A30	creditHistory_A31	creditHistory_A32	creditHistory_A33	creditHistory_A34	creditHistory_predicted
A14	s3_15_24	A33	A42	s2_1262_1906	A61	A74	s3_3_up	A92	A101	s1_below_2	A121	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.00755965	0.00374677	0.792073	0.0485978	0.148023	A32
A12	s5_30_up	A30	A49	s5_4720_up	A65	A73	s2_2_3	A93	A101	s2_2_up	A123	s5_45_up	A141	A152	s1_below_2	A174	s1_below_2	A192	A201	0	0.437414	0.285658	0.0660247	0.0795298	0.131373	A30
A12	s5_30_up	A33	A43	s5_4720_up	A65	A73	s2_2_3	A93	A101	s2_2_up	A124	s2_26_30	A143	A153	s1_below_2	A174	s1_below_2	A191	A201	0	0.0171336	0.00849185	0.751475	0.201931	0.0209679	A32
A11	s1_below_12	A34	A40	s4_2852_4720	A61	A73	s1_below_2	A93	A101	s2_2_up	A121	s4_36_45	A143	A151	s2_2_up	A173	s2_2_up	A191	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A12	s5_30_up	A32	A42	s4_2852_4720	A62	A73	s2_2_3	A92	A102	s2_2_up	A123	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.00755965	0.00374677	0.792073	0.0485978	0.148023	A32
A14	s2_12_15	A32	A40	s1_below_1262	A61	A73	s3_3_up	A91	A101	s2_2_up	A121	s5_45_up	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.058165	0.0288281	0.779505	0.0623197	0.071182	A32
A12	s3_15_24	A34	A49	s4_2852_4720	A61	A74	s2_2_3	A93	A101	s2_2_up	A122	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.107308	0.00886415	0.0217895	0.402406	0.459632	A34
A14	s3_15_24	A34	A40	s2_1262_1906	A61	A73	s3_3_up	A93	A101	s2_2_up	A122	s3_30_36	A141	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.151943	0.297684	0.0688043	0.013813	0.467756	A34
A14	s5_30_up	A32	A49	s4_2852_4720	A65	A73	s3_3_up	A91	A101	s2_2_up	A121	s4_36_45	A141	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.149877	0.293637	0.407213	0.0817512	0.0675214	A32
A11	s2_12_15	A32	A42	s2_1262_1906	A61	A72	s3_3_up	A92	A101	s1_below_2	A123	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.00755965	0.00374677	0.792073	0.0485978	0.148023	A32
A11	s3_15_24	A32	A43	s3_1906_2852	A61	A73	s3_3_up	A93	A101	s2_2_up	A124	s5_45_up	A143	A153	s2_2_up	A173	s1_below_2	A191	A201	1	0.0103342	0.00512189	0.0755425	0.0110723	0.897929	A34
A14	s3_15_24	A32	A43	s3_1906_2852	A65	A75	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00858887	0.0255413	0.84759	0.0552142	0.063066	A32
A13	s1_below_12	A32	A42	s3_1906_2852	A61	A73	s2_2_3	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0115296	0.0342863	0.786623	0.0123531	0.155208	A32
A12	s1_below_12	A31	A40	s2_1262_1906	A62	A74	s2_2_3	A93	A101	s2_2_up	A124	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.0112128	0.0611308	0.83331	0.0120137	0.0823326	A32
A14	s5_30_up	A34	A42	s4_2852_4720	A63	A73	s3_3_up	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0239676	0.011879	0.0292004	0.0256796	0.909273	A34
A14	s1_below_12	A32	A46	s4_2852_4720	A65	A75	s1_below_2	A93	A101	s2_2_up	A121	s5_45_up	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.0213022	0.0105579	0.67478	0.136943	0.156417	A32
A11	s4_24_30	A32	A43	s4_2852_4720	A61	A73	s2_2_3	A92	A101	s2_2_up	A123	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A11	s3_15_24	A31	A42	s2_1262_1906	A61	A73	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A141	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.0229281	0.269522	0.581421	0.0125062	0.113623	A32
A12	s3_15_24	A32	A43	s2_1262_1906	A65	A72	s3_3_up	A93	A101	s1_below_2	A122	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0104989	0.0572387	0.908165	0.0112488	0.0128484	A32
A14	s1_below_12	A32	A42	s3_1906_2852	A61	A72	s2_2_3	A92	A102	s2_2_up	A123	s1_below_26	A143	A151	s2_2_up	A173	s1_below_2	A191	A201	1	0.0843034	0.00696384	0.102709	0.0150542	0.790969	A34
A12	s4_24_30	A32	A40	s2_1262_1906	A61	A72	s3_3_up	A92	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A172	s1_below_2	A192	A201	1	0.00872153	0.00432262	0.966938	0.0093445	0.0106734	A32
A14	s2_12_15	A32	A46	s2_1262_1906	A61	A75	s3_3_up	A93	A101	s2_2_up	A122	s5_45_up	A141	A152	s2_2_up	A173	s2_2_up	A192	A201	1	0.0894674	0.175283	0.243081	0.0488004	0.443368	A34
A14	s4_24_30	A32	A43	s2_1262_1906	A63	A74	s3_3_up	A92	A101	s1_below_2	A123	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A14	s5_30_up	A33	A43	s5_4720_up	A61	A74	s2_2_3	A93	A101	s2_2_up	A123	s1_below_26	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0168738	0.00836312	0.226136	0.108475	0.640152	A34
A14	s2_12_15	A32	A43	s2_1262_1906	A61	A72	s3_3_up	A92	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s2_2_up	A191	A201	1	0.01669	0.00827204	0.630353	0.0178822	0.326803	A32
A11	s5_30_up	A33	A43	s4_2852_4720	A61	A74	s3_3_up	A93	A101	s2_2_up	A122	s2_26_30	A141	A152	s2_2_up	A173	s2_2_up	A192	A201	0	0.182208	0.0594965	0.288783	0.182208	0.287304	A32
A11	s3_15_24	A32	A46	s1_below_1262	A61	A71	s3_3_up	A92	A101	s1_below_2	A121	s2_26_30	A143	A152	s1_below_2	A171	s1_below_2	A191	A201	1	0.0900834	0.0446478	0.658507	0.096518	0.110243	A32
A12	s3_15_24	A32	A45	s2_1262_1906	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	1	0.0580727	0.0287824	0.42451	0.0622208	0.426414	A34
A14	s3_15_24	A32	A46	s4_2852_4720	A62	A73	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A14	s4_24_30	A34	A43	s2_1262_1906	A61	A74	s3_3_up	A94	A103	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.024893	0.0123376	0.181967	0.293381	0.487421	A34
A11	s3_15_24	A34	A43	s2_1262_1906	A61	A74	s3_3_up	A94	A101	s1_below_2	A122	s3_30_36	A143	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.024893	0.0123376	0.181967	0.293381	0.487421	A34
A14	s5_30_up	A33	A49	s5_4720_up	A65	A72	s3_3_up	A93	A101	s2_2_up	A123	s2_26_30	A143	A151	s2_2_up	A173	s1_below_2	A192	A201	0	0.107308	0.00886415	0.0217895	0.402406	0.459632	A34
A11	s5_30_up	A30	A42	s4_2852_4720	A61	A73	s2_2_3	A91	A103	s2_2_up	A121	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.37202	0.0307306	0.0755405	0.0664322	0.455276	A34
A14	s2_12_15	A32	A40	s2_1262_1906	A63	A73	s2_2_3	A92	A101	s2_2_up	A122	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A13	s4_24_30	A32	A40	s1_below_1262	A61	A74	s3_3_up	A93	A101	s2_2_up	A124	s4_36_45	A141	A153	s1_below_2	A173	s2_2_up	A191	A201	1	0.015523	0.182475	0.569373	0.0508027	0.181826	A32
A11	s2_12_15	A32	A46	s1_below_1262	A61	A73	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A151	s1_below_2	A172	s2_2_up	A191	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A11	s5_30_up	A32	A46	s5_4720_up	A61	A74	s3_3_up	A93	A101	s1_below_2	A124	s5_45_up	A143	A153	s1_below_2	A174	s1_below_2	A192	A201	1	0.0213022	0.0105579	0.67478	0.136943	0.156417	A32
A12	s2_12_15	A32	A42	s3_1906_2852	A61	A73	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.0115296	0.0342863	0.786623	0.0123531	0.155208	A32
A11	s4_24_30	A32	A40	s3_1906_2852	A61	A75	s3_3_up	A93	A102	s1_below_2	A121	s5_45_up	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0104489	0.00517875	0.776541	0.0671714	0.14066	A32
A12	s5_30_up	A33	A40	s5_4720_up	A62	A75	s2_2_3	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A14	s4_24_30	A34	A41	s3_1906_2852	A61	A74	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0170856	0.00846807	0.124895	0.201366	0.648186	A34
A11	s2_12_15	A32	A40	s4_2852_4720	A61	A71	s1_below_2	A93	A101	s2_2_up	A124	s1_below_26	A143	A153	s1_below_2	A173	s1_below_2	A191	A201	1	0.0240622	0.0119258	0.908784	0.0257809	0.0294471	A32
A12	s2_12_15	A32	A40	s1_below_1262	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A141	A152	s1_below_2	A172	s2_2_up	A191	A201	1	0.015523	0.182475	0.569373	0.0508027	0.181826	A32
A14	s5_30_up	A32	A43	s5_4720_up	A65	A74	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A142	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.00905469	0.177398	0.498179	0.226367	0.0890017	A32
A12	s5_30_up	A30	A49	s4_2852_4720	A61	A73	s2_2_3	A92	A101	s1_below_2	A123	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.284268	0.0128083	0.188908	0.166131	0.347885	A34
A12	s3_15_24	A34	A42	s5_4720_up	A61	A75	s2_2_3	A93	A101	s1_below_2	A124	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	0	0.0115296	0.0342863	0.786623	0.0123531	0.155208	A32
A13	s2_12_15	A32	A43	s2_1262_1906	A61	A73	s3_3_up	A94	A101	s2_2_up	A121	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A11	s2_12_15	A32	A40	s1_below_1262	A65	A73	s3_3_up	A94	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0263346	0.0783128	0.673768	0.0282156	0.193369	A32
A14	s3_15_24	A32	A42	s3_1906_2852	A61	A75	s3_3_up	A93	A101	s2_2_up	A121	s5_45_up	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	1	0.174403	0.0144065	0.566614	0.0311434	0.213433	A32
A12	s1_below_12	A33	A42	s1_below_1262	A61	A71	s3_3_up	A93	A101	s1_below_2	A122	s3_30_36	A142	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.0963377	0.0524287	0.0109062	0.583865	0.256462	A33
A13	s1_below_12	A34	A46	s1_below_1262	A61	A73	s2_2_3	A92	A101	s2_2_up	A122	s5_45_up	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	0	0.0339785	0.0168406	0.455366	0.0364055	0.457409	A34
A14	s4_24_30	A34	A410	s5_4720_up	A61	A71	s3_3_up	A93	A102	s2_2_up	A124	s2_26_30	A141	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.0858224	0.168142	0.233178	0.280873	0.231984	A33
A12	s5_30_up	A31	A42	s4_2852_4720	A64	A73	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A142	A152	s1_below_2	A173	s2_2_up	A192	A201	0	0.0107301	0.560591	0.298822	0.0243865	0.10547	A31
A14	s5_30_up	A31	A49	s4_2852_4720	A61	A73	s1_below_2	A92	A101	s1_below_2	A121	s2_26_30	A142	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.0247007	0.887209	0.0167778	0.056138	0.0151745	A31
A11	s2_12_15	A34	A40	s5_4720_up	A61	A75	s3_3_up	A93	A102	s2_2_up	A122	s4_36_45	A143	A151	s2_2_up	A173	s1_below_2	A192	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A13	s5_30_up	A34	A43	s4_2852_4720	A61	A75	s3_3_up	A93	A101	s2_2_up	A122	s5_45_up	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.00936033	0.0510315	0.581602	0.0601735	0.297833	A32
A14	s4_24_30	A34	A49	s4_2852_4720	A62	A73	s3_3_up	A93	A101	s2_2_up	A122	s2_26_30	A143	A152	s2_2_up	A172	s1_below_2	A192	A201	0	0.107308	0.00886415	0.0217895	0.402406	0.459632	A34
A14	s5_30_up	A32	A49	s5_4720_up	A62	A74	s2_2_3	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	1	0.0253918	0.0125848	0.340291	0.435287	0.186446	A33
A14	s5_30_up	A32	A40	s5_4720_up	A61	A75	s2_2_3	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.00709695	0.0211046	0.70036	0.0456233	0.225815	A32
A14	s1_below_12	A34	A40	s3_1906_2852	A63	A73	s1_below_2	A94	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.0263346	0.0783128	0.673768	0.0282156	0.193369	A32
A14	s3_15_24	A33	A49	s3_1906_2852	A63	A72	s3_3_up	A93	A101	s2_2_up	A121	s4_36_45	A141	A152	s1_below_2	A172	s2_2_up	A191	A201	0	0.0461971	0.0905085	0.439308	0.403174	0.0208123	A32
A14	s5_30_up	A34	A43	s4_2852_4720	A61	A74	s3_3_up	A92	A101	s2_2_up	A123	s2_26_30	A143	A151	s1_below_2	A174	s1_below_2	A192	A201	0	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A14	s4_24_30	A34	A42	s5_4720_up	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	0	0.0125733	0.0997066	0.628055	0.0134714	0.246194	A32
A12	s5_30_up	A32	A43	s5_4720_up	A62	A73	s2_2_3	A94	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A11	s4_24_30	A32	A43	s3_1906_2852	A61	A75	s3_3_up	A93	A101	s2_2_up	A121	s5_45_up	A141	A151	s1_below_2	A172	s1_below_2	A191	A201	1	0.0164931	0.355443	0.380897	0.0539774	0.193189	A32
A14	s3_15_24	A32	A43	s2_1262_1906	A61	A72	s3_3_up	A92	A101	s1_below_2	A121	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A14	s1_below_12	A32	A46	s2_1262_1906	A61	A72	s1_below_2	A92	A101	s2_2_up	A124	s5_45_up	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0339785	0.0168406	0.455366	0.0364055	0.457409	A34
A14	s2_12_15	A32	A43	s3_1906_2852	A65	A73	s3_3_up	A93	A101	s2_2_up	A124	s4_36_45	A143	A153	s1_below_2	A173	s1_below_2	A192	A201	1	0.00746131	0.0221881	0.736316	0.0879368	0.146098	A32
A14	s3_15_24	A33	A43	s2_1262_1906	A61	A73	s3_3_up	A94	A101	s2_2_up	A121	s3_30_36	A141	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0529539	0.103746	0.143875	0.317723	0.381702	A34
A14	s4_24_30	A34	A43	s5_4720_up	A61	A72	s3_3_up	A94	A101	s2_2_up	A124	s5_45_up	A143	A153	s2_2_up	A173	s1_below_2	A192	A201	0	0.0427971	0.0212114	0.0521409	0.045854	0.837997	A34
A12	s5_30_up	A33	A49	s5_4720_up	A62	A74	s1_below_2	A93	A101	s2_2_up	A122	s3_30_36	A143	A152	s2_2_up	A172	s2_2_up	A192	A201	0	0.0253918	0.0125848	0.340291	0.435287	0.186446	A33
A14	s5_30_up	A32	A40	s5_4720_up	A65	A73	s3_3_up	A93	A101	s2_2_up	A124	s3_30_36	A143	A153	s1_below_2	A173	s2_2_up	A192	A201	1	0.0496901	0.0492555	0.787005	0.0532393	0.0608104	A32
A13	s1_below_12	A34	A43	s2_1262_1906	A65	A74	s3_3_up	A93	A101	s2_2_up	A122	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0862491	0.00712457	0.367779	0.169418	0.369429	A34
A12	s5_30_up	A33	A40	s4_2852_4720	A62	A75	s3_3_up	A93	A101	s2_2_up	A124	s3_30_36	A143	A153	s1_below_2	A173	s1_below_2	A191	A201	0	0.0496901	0.0492555	0.787005	0.0532393	0.0608104	A32
A14	s1_below_12	A32	A43	s3_1906_2852	A62	A75	s3_3_up	A93	A102	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.00858887	0.0255413	0.84759	0.0552142	0.063066	A32
A11	s2_12_15	A32	A40	s4_2852_4720	A64	A73	s1_below_2	A93	A101	s2_2_up	A122	s3_30_36	A143	A152	s1_below_2	A173	s2_2_up	A191	A201	1	0.0496901	0.0492555	0.787005	0.0532393	0.0608104	A32
A11	s3_15_24	A34	A42	s1_below_1262	A61	A73	s2_2_3	A91	A101	s2_2_up	A122	s1_below_26	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0898622	0.0445381	0.109482	0.096281	0.659837	A34
A12	s3_15_24	A32	A45	s3_1906_2852	A62	A73	s3_3_up	A92	A101	s2_2_up	A121	s1_below_26	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.058165	0.0288281	0.779505	0.0623197	0.071182	A32
A12	s4_24_30	A32	A43	s4_2852_4720	A62	A72	s2_2_3	A93	A101	s1_below_2	A123	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0171336	0.00849185	0.751475	0.201931	0.0209679	A32
A11	s1_below_12	A34	A40	s4_2852_4720	A65	A72	s1_below_2	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s2_2_up	A172	s2_2_up	A191	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A14	s4_24_30	A32	A43	s3_1906_2852	A61	A74	s3_3_up	A93	A101	s2_2_up	A123	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0171336	0.00849185	0.751475	0.201931	0.0209679	A32
A14	s1_below_12	A32	A41	s1_below_1262	A63	A73	s2_2_3	A93	A101	s2_2_up	A122	s5_45_up	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.0134138	0.0398895	0.751752	0.0143719	0.180573	A32
A12	s2_12_15	A32	A43	s1_below_1262	A61	A74	s3_3_up	A93	A103	s2_2_up	A121	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A191	A202	1	0.0862491	0.00712457	0.367779	0.169418	0.369429	A34
A14	s2_12_15	A34	A40	s1_below_1262	A61	A71	s1_below_2	A92	A101	s2_2_up	A122	s4_36_45	A143	A152	s1_below_2	A171	s1_below_2	A191	A201	0	0.033947	0.016825	0.248151	0.0363717	0.664705	A34
A14	s3_15_24	A34	A43	s2_1262_1906	A61	A73	s3_3_up	A93	A101	s2_2_up	A123	s1_below_26	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0168738	0.00836312	0.226136	0.108475	0.640152	A34
A13	s3_15_24	A32	A46	s2_1262_1906	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A151	s1_below_2	A174	s1_below_2	A192	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A14	s2_12_15	A32	A42	s1_below_1262	A63	A73	s3_3_up	A92	A101	s2_2_up	A123	s2_26_30	A143	A151	s1_below_2	A172	s1_below_2	A191	A201	1	0.0925441	0.00764455	0.86441	0.0165257	0.0188758	A32
A11	s5_30_up	A34	A41	s5_4720_up	A61	A75	s3_3_up	A93	A101	s2_2_up	A124	s5_45_up	A143	A153	s2_2_up	A173	s1_below_2	A192	A201	0	0.0239676	0.011879	0.0292004	0.0256796	0.909273	A34
A13	s4_24_30	A32	A43	s2_1262_1906	A62	A75	s3_3_up	A92	A101	s2_2_up	A124	s5_45_up	A143	A153	s1_below_2	A173	s1_below_2	A192	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A12	s5_30_up	A33	A49	s3_1906_2852	A62	A75	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A142	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.144932	0.0430226	0.0536971	0.628839	0.129508	A33
A12	s4_24_30	A32	A49	s3_1906_2852	A61	A72	s3_3_up	A92	A101	s1_below_2	A122	s3_30_36	A143	A152	s1_below_2	A173	s2_2_up	A192	A201	1	0.0900834	0.0446478	0.658507	0.096518	0.110243	A32
A14	s3_15_24	A32	A40	s5_4720_up	A63	A75	s1_below_2	A92	A101	s2_2_up	A124	s3_30_36	A143	A153	s1_below_2	A173	s1_below_2	A191	A201	1	0.0160482	0.0477236	0.899394	0.0171945	0.0196397	A32
A12	s5_30_up	A32	A40	s5_4720_up	A62	A74	s3_3_up	A93	A101	s2_2_up	A122	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0240622	0.0119258	0.908784	0.0257809	0.0294471	A32
A12	s2_12_15	A30	A42	s4_2852_4720	A61	A72	s3_3_up	A92	A101	s2_2_up	A122	s1_below_26	A143	A151	s2_2_up	A173	s1_below_2	A191	A201	0	0.0843034	0.00696384	0.102709	0.0150542	0.790969	A34
A12	s1_below_12	A32	A43	s1_below_1262	A61	A75	s3_3_up	A92	A101	s2_2_up	A121	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00777526	0.0231218	0.862027	0.0499838	0.0570919	A32
A12	s1_below_12	A32	A43	s3_1906_2852	A61	A73	s2_2_3	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s1_below_2	A172	s2_2_up	A191	A201	1	0.00746131	0.0221881	0.736316	0.0879368	0.146098	A32
A14	s3_15_24	A34	A43	s1_below_1262	A63	A75	s3_3_up	A93	A101	s2_2_up	A122	s3_30_36	A141	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.129186	0.0421831	0.204747	0.129186	0.494698	A34
A11	s1_below_12	A31	A46	s1_below_1262	A61	A75	s3_3_up	A92	A101	s2_2_up	A124	s3_30_36	A143	A153	s1_below_2	A173	s1_below_2	A191	A201	0	0.062172	0.338955	0.0757459	0.0666129	0.456514	A34
A14	s3_15_24	A32	A41	s3_1906_2852	A65	A75	s3_3_up	A93	A101	s2_2_up	A121	s5_45_up	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.0134138	0.0398895	0.751752	0.0143719	0.180573	A32
A11	s1_below_12	A34	A43	s1_below_1262	A61	A73	s3_3_up	A93	A101	s2_2_up	A121	s1_below_26	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0168738	0.00836312	0.226136	0.108475	0.640152	A34
A12	s5_30_up	A32	A40	s5_4720_up	A61	A74	s3_3_up	A93	A101	s2_2_up	A124	s2_26_30	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.0112128	0.0611308	0.83331	0.0120137	0.0823326	A32
A14	s5_30_up	A34	A41	s5_4720_up	A65	A75	s1_below_2	A93	A101	s2_2_up	A123	s5_45_up	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0239676	0.011879	0.0292004	0.0256796	0.909273	A34
A14	s5_30_up	A34	A43	s4_2852_4720	A65	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s2_2_up	A173	s2_2_up	A192	A201	0	0.0151122	0.00749003	0.11047	0.0161917	0.850736	A34
A14	s3_15_24	A32	A43	s2_1262_1906	A61	A73	s3_3_up	A93	A101	s2_2_up	A124	s3_30_36	A143	A153	s1_below_2	A174	s1_below_2	A192	A201	1	0.00858887	0.0255413	0.84759	0.0552142	0.063066	A32
A13	s4_24_30	A34	A43	s4_2852_4720	A65	A73	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0564548	0.00466342	0.240732	0.110893	0.587257	A34
A12	s3_15_24	A30	A41	s5_4720_up	A62	A75	s3_3_up	A94	A101	s2_2_up	A123	s3_30_36	A141	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.637756	0.208247	0.0481326	0.0579779	0.0478861	A30
A13	s1_below_12	A30	A43	s2_1262_1906	A61	A72	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.0564548	0.00466342	0.240732	0.110893	0.587257	A34
A12	s1_below_12	A31	A46	s1_below_1262	A64	A72	s3_3_up	A92	A101	s2_2_up	A122	s1_below_26	A141	A151	s1_below_2	A173	s2_2_up	A191	A201	0	0.0476273	0.559864	0.345073	0.0259785	0.0214567	A31
A11	s2_12_15	A32	A40	s1_below_1262	A61	A73	s3_3_up	A92	A101	s2_2_up	A121	s1_below_26	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.00872153	0.00432262	0.966938	0.0093445	0.0106734	A32
A12	s1_below_12	A32	A43	s1_below_1262	A63	A73	s3_3_up	A92	A101	s2_2_up	A121	s5_45_up	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A14	s4_24_30	A32	A40	s3_1906_2852	A61	A73	s3_3_up	A92	A101	s2_2_up	A121	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.00872153	0.00432262	0.966938	0.0093445	0.0106734	A32
A14	s1_below_12	A34	A40	s1_below_1262	A64	A73	s2_2_3	A92	A101	s2_2_up	A121	s4_36_45	A141	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0390161	0.0764397	0.0176677	0.234097	0.63278	A34
